query_id	type	target	e_c-bm25-top_5	e_c-bm25-top_10	e_c-bm25-top_20	e_c-bm25-top_50	e_c-bm25-top_100	e_c-lmDir-top_5	e_c-lmDir-top_10	e_c-lmDir-top_20	e_c-lmDir-top_50	e_c-lmDir-top_100	t_c-bm25	t_c-lmDir	propor_depth	type_children	type_siblings	covered_entities	type_length	sum_idf	avg_idf	surface_sim_1_shingle	surface_sim_2_shinglesnouns_sim	w2v_aggr_cos_sim	w2v_max_cos_sim	w2v_avg_cos_sim
SemSearch_LS-9	<dbo:Book>	0	0	0	0	0	0	0	0	0	0	0	5.8461084	1.1419735409151475e-20	0.43	1	15	34615	1	6.632	6.632	0.0	-	0.11369142073019112	0.1643715252445679	0.06756720731900806
SemSearch_LS-9	<dbo:ChristianBishop>	0	0	0	0	0	0	0	0	0	0	2.09334040736852e-09	4.8609176	2.0221246711641467e-20	0.57	0	7	6986	2	13.264	6.632	0.0	-	0.40778333189279703	0.43229081727287333	0.200085098167621
SemSearch_LS-9	<dbo:Cleric>	7	0	0	0	0	311.9945856666669	0	0	1.8388508540408443e-09	1.0053542472037136e-09	2.791120543158027e-10	11.867559	5.484970184715019e-16	0.43	7	50	14507	1	6.632	6.632	0.0	-	0.1582119184701802	0.1987519044087974	0.08964761445825795
SemSearch_LS-9	<dbo:College>	0	0	0	0	0	0	0	0	0	0	0	4.1886287	6.7831713205107335e-18	0.57	0	4	89	1	5.9389	5.9389	0.0	-	0.21668513113495427	0.24957741245062137	0.13262918401739993
SemSearch_LS-9	<dbo:EducationalInstitution>	0	0	0	0	0	0	0	0	0	0	0	6.332526	1.6420572617826267e-17	0.43	4	21	52318	2	13.264	6.632	0.0	-	0.21017679465735697	0.17397154745764984	0.09963165528462599
SemSearch_LS-9	<dbo:Historian>	0	0	0	0	0	0	0	0	0	0	0	4.5692053	2.6944012663130874e-19	0.57	0	6	733	1	6.632	6.632	0.0	-	0.14149360389141324	0.15669313351752037	0.08521690472427548
SemSearch_LS-9	<dbo:Island>	0	0	0	0	0	0	0	0	0	0	0	7.6265397	1.6347062266529274e-18	0.43	1	13	5223	1	6.632	6.632	0.0	-	0.12011754354243176	0.14893760936511807	0.07757706305228707
SemSearch_LS-9	<dbo:Organisation>	0	0	0	0	0	0	0	0	0	0	0	5.408633	4.118930172053227e-19	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.09429974034806474	0.10134084584260324	0.05823477617103327
SemSearch_LS-9	<dbo:Person>	0	0	0	0	0	175.4969544375	0	0	1.8388508540408443e-09	8.042833977629709e-10	1.9030367339713815e-10	4.850228	5.998491792219904e-23	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.07405349641708572	0.058112340252481305	0.045815217124476684
SemSearch_LS-9	<dbo:Place>	0	0	0	0	0	0	0	0	0	0	0	4.584889	1.8141169695033962e-22	0.14	16	49	801334	1	5.2457	5.2457	0.0	-	0.07175318615232032	0.056443402120369954	0.04430696915834255
SemSearch_LS-9	<dbo:PopulatedPlace>	0	0	0	0	0	0	0	0	0	0	0	4.958028	1.6577189634875451e-19	0.29	13	16	499185	2	11.8777	5.9389	0.0	-	0.1492114247113383	0.1324338861447261	0.0685291248568829
SemSearch_LS-9	<dbo:Saint>	0	0	0	0	0	350.993908875	0	0	1.8388508540408443e-09	1.3404723296049512e-09	3.2205237036438774e-10	12.0509405	3.700826956001755e-15	0.57	0	7	3619	1	6.632	6.632	0.0	-	0.23538073427711645	0.22551024296665548	0.14461282999309474
SemSearch_LS-9	<dbo:Scientist>	0	0	0	0	0	0	0	0	0	0	0	6.3362527	2.8458815993329264e-19	0.43	4	50	22313	1	6.632	6.632	0.0	-	0.03717556352780631	0.0515552384345992	0.018475839110742978
SemSearch_LS-9	<dbo:University>	0	0	0	0	0	0	0	0	0	0	0	7.6328363	7.710462344308478e-17	0.57	0	4	19302	1	6.632	6.632	0.0	-	0.2611815357723983	0.2691060809475272	0.16506280083696756
SemSearch_LS-9	<dbo:Work>	0	0	0	0	0	0	0	0	0	0	0	3.7429802	3.7247751982444063e-25	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.10995080669077135	0.1165502582248947	0.06842179853467818
SemSearch_LS-9	<dbo:Writer>	0	0	0	0	0	0	0	0	0	0	0	8.060926	6.882805925907791e-19	0.43	6	50	29835	1	5.9389	5.9389	0.0	-	0.024628190464322783	0.028536972270399946	0.014211330699670227
SemSearch_LS-9	<dbo:WrittenWork>	0	0	0	0	0	0	0	0	0	0	0	5.038639	7.00172653409974e-21	0.29	15	15	62499	2	11.8777	5.9389	0.0	-	0.11793434106566256	0.12235469486566757	0.056908832693161396
TREC_Entity-10	<dbo:Agent>	0	38.43849	36.765029999999996	37.57397909090908	36.907521640000006	35.50961539583332	6.019966136154359e-07	3.513384344483093e-07	2.199515233973572e-07	1.0673968879627387e-07	4.9445751727868205e-08	4.912874	1.9157379226642968e-11	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.10651991107440957	0.12949029525971703	0.06604155933389357
TREC_Entity-10	<dbo:Architect>	0	0	0	0	0	0	0	0	0	0	0	4.606263	6.233339043583618e-11	0.43	0	50	2518	1	6.632	6.632	0.0	-	0.06348002679113827	0.09107659804681913	0.04034525472221992
TREC_Entity-10	<dbo:ArchitecturalStructure>	0	0	0	0	0	0	0	0	0	0	0	4.5009055	3.7427580597626326e-12	0.29	14	16	183179	2	12.1654	6.0827	0.0	-	0.17175388672534964	0.14633142925212642	0.09348854733865253
TREC_Entity-10	<dbo:Building>	3	0	0	0	0	0	0	0	0	0	0	4.73032	9.535668107256142e-12	0.43	12	14	76119	1	5.5334	5.5334	0.0	-	0.21997862423573458	0.20483416533590354	0.14604494874181828
TREC_Entity-10	<dbo:Coach>	0	0	0	0	0	0	0	0	0	0	0	3.293815	6.568918921331977e-11	0.43	3	50	7172	1	5.2457	5.2457	0.0	-	0.07069789001613473	0.05393242287851003	0.047422942955897
TREC_Entity-10	<dbo:CollegeCoach>	0	0	0	0	0	0	0	0	0	0	0	3.2937775	7.596699242201252e-11	0.57	0	3	6782	2	11.1846	5.5923	0.0	-	0.3711814290281072	0.6669971188574966	0.20566164537197976
TREC_Entity-10	<dbo:EducationalInstitution>	0	38.43849	73.53005999999999	59.044824285714284	48.56252847368422	43.704142025641026	6.019966136154359e-07	3.513384344483093e-07	3.0243334467136625e-07	1.2614690494105095e-07	5.895455013707362e-08	5.189789	5.157825504142465e-09	0.43	4	21	52318	2	13.264	6.632	0.0	-	0.3617047537370165	0.30303366897920814	0.1955914780920539
TREC_Entity-10	<dbo:Historian>	0	0	0	0	0	0	0	0	0	0	0	4.220567	6.540057473776332e-10	0.57	0	6	733	1	6.632	6.632	0.0	-	0.10774569316904123	0.17551727254568866	0.07930834383041972
TREC_Entity-10	<dbo:HistoricBuilding>	0	0	0	0	0	0	0	0	0	0	0	4.9790864	1.634367348689673e-12	0.57	0	12	8009	2	11.4722	5.7361	0.0	-	0.2288353224463653	0.20483416533590354	0.12578545956333134
TREC_Entity-10	<dbo:Hospital>	0	0	0	0	0	0	0	0	0	0	0	5.1174455	9.540979174765543e-10	0.57	0	12	2944	1	6.632	6.632	0.0	-	0.327846980134653	0.3773932988329822	0.22535921356922642
TREC_Entity-10	<dbo:Library>	0	0	0	0	0	0	0	0	0	0	0	5.063865	1.8814781205396773e-09	0.57	0	4	961	1	6.632	6.632	0.0	-	0.2391046963564335	0.2570871143675062	0.15938934018562453
TREC_Entity-10	<dbo:Newspaper>	0	0	0	0	0	0	0	0	0	0	0	4.812765	3.856957794376892e-11	0.57	0	4	6572	1	6.632	6.632	0.0	-	0.1397705590908709	0.15632683693659244	0.08989395657138727
TREC_Entity-10	<dbo:Non-ProfitOrganisation>	0	0	0	0	0	0	0	0	0	0	0	4.9766893	3.6420769690699766e-11	0.43	1	21	1824	3	18.7974	6.2658	0.0	-	0.1289193874632903	0.10490917022593162	0.041229027415767304
TREC_Entity-10	<dbo:OfficeHolder>	0	0	0	0	0	0	0	0	0	0	1.5328183035639145e-06	3.2731583	3.0080358165228695e-12	0.43	0	50	60424	2	13.264	6.632	0.0	-	0.17782591321109267	0.16636913249687754	0.09405792273437698
TREC_Entity-10	<dbo:Organisation>	0	38.43849	73.53005999999999	59.044824285714284	48.56252847368422	41.572232658536585	6.019966136154359e-07	3.513384344483093e-07	3.0243334467136625e-07	1.2614690494105095e-07	5.6771048280144965e-08	5.138093	1.9361430524393204e-10	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.09423394202647388	0.10490917022593162	0.0645686064251147
TREC_Entity-10	<dbo:PeriodicalLiterature>	0	0	0	0	0	0	0	0	0	0	0	4.684575	2.887934067637049e-11	0.43	4	15	17920	2	13.264	6.632	0.0	-	0.19037303585694482	0.24596582556813287	0.10506724401821005
TREC_Entity-10	<dbo:Person>	0	0	73.53005999999999	103.32844250000001	153.78134016666667	243.4945055714286	0	0	8.064889191236432e-07	6.938079771757799e-07	3.832045758909786e-07	2.892794	7.269550813892131e-13	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.09067724439786524	0.10678371336319588	0.053514922840674224
TREC_Entity-10	<dbo:Place>	0	0	0	0	461.34402049999994	852.2307694999998	0	0	0	9.250773029010404e-07	1.0218788690426092e-06	3.8948855	5.745523914497495e-13	0.14	16	49	801334	1	5.2457	5.2457	0.0	-	0.13248725590257518	0.15838633125631332	0.08664082062489582
TREC_Entity-10	<dbo:PopulatedPlace>	0	0	0	0	0	0	0	0	0	1.3876159543515599e-06	1.5328183035639145e-06	3.0193784	5.923115379657751e-14	0.29	13	16	499185	2	11.8777	5.9389	0.0	-	0.14630589104721672	0.15838633125631332	0.06523209643424287
TREC_Entity-10	<dbo:School>	0	0	0	0	230.67201024999997	284.0769231666666	0	0	0	1.3876159543515599e-06	6.131273214255656e-07	5.1693096	2.1181204047508372e-10	0.57	0	4	31450	1	6.632	6.632	0.0	-	0.40618448438316723	0.4445967901215799	0.28114025885940824
TREC_Entity-10	<dbo:Settlement>	0	0	0	0	0	0	0	0	0	1.3876159543515599e-06	1.5328183035639145e-06	3.237088	8.304732641130521e-14	0.43	5	13	466677	1	6.632	6.632	0.0	-	0.09423168706627473	0.10566316824372017	0.06014575033506956
TREC_Entity-10	<dbo:University>	4	38.43849	73.53005999999999	68.88562833333333	61.51253606666666	53.26442309374999	6.019966136154359e-07	3.513384344483093e-07	3.0243334467136625e-07	1.3876159543515605e-07	6.52263107899538e-08	5.191025	2.0970628015289206e-08	0.57	0	4	19302	1	6.632	6.632	0.0	-	0.6678205367508591	1.0	0.498946172928253
TREC_Entity-10	<dbo:Work>	0	0	0	0	307.56268033333333	568.1538463333331	0	0	0	1.3876159543515599e-06	1.5328183035639145e-06	3.20063	6.005857302271294e-14	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.15255868944947049	0.12439971905022873	0.10268599603715317
TREC_Entity-10	<dbo:Writer>	0	0	0	0	0	0	0	0	0	0	0	4.0051317	2.6548234823782844e-12	0.43	6	50	29835	1	5.9389	5.9389	0.0	-	0.1484899426928813	0.18562460124155672	0.10940771650980363
TREC_Entity-10	<dbo:WrittenWork>	0	0	0	0	0	0	0	0	0	0	0	3.9707038	1.317304089019471e-12	0.29	15	15	62499	2	11.8777	5.9389	0.0	-	0.11254923801301595	0.12439971905022873	0.06370073817382763
TREC_Entity-11	<dbo:Agent>	0	37.465837666666665	35.58235400000001	37.03251672727273	34.0903660357143	36.869991918367354	6.717414701218122e-13	5.182580360386273e-13	2.6958874706961605e-13	1.2052864087946122e-13	7.024773725792981e-14	4.3666773	3.243136583997793e-19	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.10077949212475985	0.1271995269254137	0.0667236491175433
TREC_Entity-11	<dbo:Airline>	0	0	0	0	0	0	0	0	0	0	0	6.201107	3.142254620003002e-19	0.57	0	9	3803	1	6.632	6.632	0.0	-	0.15554018418689042	0.17183177845075331	0.08984794727510285
TREC_Entity-11	<dbo:ArchitecturalStructure>	0	0	0	0	0	361.3259208	0	0	0	0	0	6.120515	3.2291632193820087e-16	0.29	14	16	183179	2	12.1654	6.0827	0.0	-	0.17828838167077599	0.1792558367074862	0.08778078422156854
TREC_Entity-11	<dbo:Bank>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	9	2915	1	6.632	6.632	0.0	-	0.24376984796409357	0.2000301740178575	0.14019501623363942
TREC_Entity-11	<dbo:Biomolecule>	0	0	0	0	0	0	0	0	0	0	0	4.8066316	5.052642332871054e-22	0.14	6	49	18653	1	6.632	6.632	0.0	-	0	0	0.0
TREC_Entity-11	<dbo:BroadcastNetwork>	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	3	1297	2	13.264	6.632	0.0	-	0.2346332645884248	0.2894659006245325	0.1183415846045803
TREC_Entity-11	<dbo:Broadcaster>	0	0	0	0	0	0	0	0	0	0	0	3.9838314	3.915387883794469e-19	0.43	3	21	28587	1	6.632	6.632	0.0	-	0.11743215515069673	0.15340340016222467	0.06756677754960586
TREC_Entity-11	<dbo:Building>	0	0	0	0	0	451.6574009999999	0	0	0	0	0	5.980291	1.015937920850001e-15	0.43	12	14	76119	1	5.5334	5.5334	0.0	-	0.31471921159225175	0.32372866976629733	0.19625842166555799
TREC_Entity-11	<dbo:BusinessPerson>	3	0	0	0	0	903.3148019999998	0	0	0	0	0	4.0183535	5.4139514840240664e-18	0.43	0	50	821	2	12.1654	6.0827	0.0	-	0.21710073911118957	0.23135117596653243	0.0981899617000383
TREC_Entity-11	<dbo:ChemicalSubstance>	0	0	0	0	0	0	0	0	0	0	0	6.84366	4.6947560849183086e-20	0.14	4	49	17158	2	12.5709	6.2854	0.0	-	0.16980009864517107	0.25228798212472164	0.08219089071761984
TREC_Entity-11	<dbo:College>	0	0	0	0	0	0	0	0	0	0	0	4.8251634	2.00592474218411e-15	0.57	0	4	89	1	5.9389	5.9389	0.0	-	0.2505638700160557	0.21126979188541867	0.15366228543619592
TREC_Entity-11	<dbo:Company>	0	0	71.16470800000002	67.89294733333334	59.65814056249998	64.52248585714284	0	0	9.435606147436561e-13	5.06220291693737e-13	2.8099094903171925e-13	7.5593786	5.135560918059512e-17	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	0.256374044654287	0.2998451690116957	0.16001430457900387
TREC_Entity-11	<dbo:EducationalInstitution>	0	0	0	0	0	0	0	0	0	0	1.5454502196744559e-12	5.1294456	1.2034544568027057e-18	0.43	4	21	52318	2	13.264	6.632	0.0	-	0.34158082043638055	0.3055498766307912	0.16425135994144519
TREC_Entity-11	<dbo:Enzyme>	0	0	0	0	0	0	0	0	0	0	0	6.295682	2.3084394097889545e-18	0.29	0	6	4992	1	6.632	6.632	0.0	-	0.08262062389843397	0.07556444287152166	0.04592622659187745
TREC_Entity-11	<dbo:HistoricPlace>	0	0	0	0	0	0	0	0	0	0	0	5.3723025	1.0482900121660313e-15	0.29	0	16	20113	2	11.1846	5.5923	0.0	-	0.3866450364761719	0.32719161044443157	0.1876564381457025
TREC_Entity-11	<dbo:Monument>	0	0	0	0	0	0	0	0	0	0	0	6.699955	5.90784512461571e-17	0.29	2	16	534	1	6.632	6.632	0.0	-	0.21327329099237588	0.24744201625680862	0.13412209499776107
TREC_Entity-11	<dbo:Museum>	0	0	0	0	0	903.3148019999998	0	0	0	0	0	7.2753115	2.824820510893732e-15	0.57	0	12	4946	1	6.632	6.632	0.0	-	0.4152707962517501	0.3889361040394085	0.25423874223664955
TREC_Entity-11	<dbo:Non-ProfitOrganisation>	0	0	0	0	0	0	0	0	0	0	0	8.185545	1.881413336690907e-14	0.43	1	21	1824	3	18.7974	6.2658	0.0	-	0.24978201110817172	0.32921507246519466	0.07235248176582179
TREC_Entity-11	<dbo:Organisation>	0	37.465837666666665	35.58235400000001	37.03251672727273	41.50131517391304	47.54288431578949	6.717414701218122e-13	5.182580360386273e-13	2.6958874706961605e-13	1.2655507292343426e-13	7.538781559387592e-14	7.252749	7.449453316953964e-17	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.21270951238357938	0.32921507246519466	0.12325445389134419
TREC_Entity-11	<dbo:Person>	4	0	0	0	190.90604979999995	164.23905490909087	0	0	0	0	1.0303001464496375e-12	3.255663	3.058453566257673e-20	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.12263327485072006	0.1049573145605962	0.06880148191386887
TREC_Entity-11	<dbo:Place>	0	0	0	0	0	361.3259208	0	0	0	0	1.5454502196744559e-12	5.3205357	1.241725866262787e-17	0.14	16	49	801334	1	5.2457	5.2457	0.0	-	0.2520110231520071	0.2609407368276504	0.1615263787816607
TREC_Entity-11	<dbo:SportFacility>	0	0	0	0	0	0	0	0	0	0	0	6.694531	1.9044715658336267e-16	0.43	5	14	8593	2	11.8777	5.9389	0.0	-	0.33977011593304535	0.3301120220165699	0.15057909559680027
TREC_Entity-11	<dbo:Stadium>	0	0	0	0	0	0	0	0	0	0	0	6.9568944	3.561809066684975e-16	0.57	0	5	7084	1	6.632	6.632	0.0	-	0.22188901339511166	0.19271474623363338	0.13527263291121683
TREC_Entity-11	<dbo:Venue>	0	0	0	0	0	0	0	0	0	0	0	6.0056095	2.7521585334808545e-16	0.43	1	14	5130	1	6.632	6.632	0.0	-	0.2254423943668109	0.2437255827675457	0.1387338684366621
TREC_Entity-11	<dbo:Website>	0	0	0	0	0	0	0	0	0	1.265550729234343e-12	1.5454502196744559e-12	4.7651777	1.1348077307745066e-18	0.29	0	15	4036	1	6.632	6.632	0.0	-	0.24594066473939938	0.16059883945887027	0.14338239002255132
TREC_Entity-11	<dbo:Work>	0	0	0	0	0	0	0	0	0	1.265550729234343e-12	1.5454502196744559e-12	0	0	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.2452021869814473	0.24296085770966055	0.1487077155552137
TREC_Entity-12	<dbo:Agent>	0	61.850815000000004	50.875877714285714	52.30137769230769	43.24136927027029	41.318356837837854	1.55212270384552e-19	1.0449729850355443e-19	6.959098854843013e-20	4.65043222478725e-20	2.4015719947764498e-20	9.494622	2.0189788937327616e-27	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.0570271847132679	0.057943343382809966	0.021813685180648107
TREC_Entity-12	<dbo:Aircraft>	0	0	0	0	0	0	0	0	0	0	0	9.673728	8.651027151631264e-26	0.29	1	14	10335	1	6.632	6.632	0.0	-	0.3539203242097123	0.4289841312339154	0.1832950543100022
TREC_Entity-12	<dbo:Airline>	5	61.850815000000004	50.875877714285714	52.30137769230769	44.44251841666666	41.88436172602741	1.55212270384552e-19	1.0449729850355443e-19	6.959098854843013e-20	4.65043222478725e-20	2.456153176475914e-20	10.164575	7.674071883419599e-19	0.57	0	9	3803	1	6.632	6.632	0.0	-	0.4745461002908819	0.6745181108654882	0.23331601575869126
TREC_Entity-12	<dbo:Airport>	2	0	0	0	0	1019.1861353333333	0	0	0	4.882953836026612e-19	9.824612705903656e-20	9.8584175	3.2439807691577926e-22	0.57	0	10	14204	1	6.632	6.632	0.0	-	0.4185249200008649	0.511578162283739	0.20743602482224888
TREC_Entity-12	<dbo:ArchitecturalStructure>	0	0	0	0	0	1019.1861353333333	0	0	0	4.882953836026612e-19	9.824612705903656e-20	9.759034	4.543641282141018e-26	0.29	14	16	183179	2	12.1654	6.0827	0.0	-	0.11707280219792125	0.21425264517157697	0.056833143017422184
TREC_Entity-12	<dbo:Astronaut>	0	0	0	0	0	0	0	0	0	0	0	6.628751	7.703504914451905e-27	0.43	0	50	634	1	6.632	6.632	0.0	-	0.17066625777362848	0.17439290406524002	0.09009225895307364
TREC_Entity-12	<dbo:Company>	0	61.850815000000004	50.875877714285714	52.30137769230769	43.24136927027029	41.318356837837854	1.55212270384552e-19	1.0449729850355443e-19	6.959098854843013e-20	4.65043222478725e-20	2.4015719947764498e-20	10.133684	1.0688905795581004e-22	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	0.11043252976499851	0.15115442629281928	0.07646422497717045
TREC_Entity-12	<dbo:Infrastructure>	0	0	0	0	0	1019.1861353333333	0	0	0	4.882953836026612e-19	9.824612705903656e-20	9.846533	4.8642174293676375e-25	0.43	10	14	85653	1	6.632	6.632	0.0	-	0.13673763588625132	0.11373385078337138	0.078526578442063
TREC_Entity-12	<dbo:Location>	0	0	0	0	0	0	0	0	0	0	0	9.315096	4.2841996436960236e-27	-	-	-	-	-	-	-	-	-	-	-	-
TREC_Entity-12	<dbo:MeanOfTransportation>	0	0	0	0	0	0	0	0	0	0	0	9.289749	7.402834382355049e-28	0.14	14	49	54201	3	12.5709	6.2854	0.0	-	0.21456514493961457	0.2896585042104056	0.08034621666179172
TREC_Entity-12	<dbo:Organisation>	0	61.850815000000004	50.875877714285714	52.30137769230769	43.24136927027029	41.318356837837854	1.55212270384552e-19	1.0449729850355443e-19	6.959098854843013e-20	4.65043222478725e-20	2.4015719947764498e-20	10.020426	2.596023280954909e-24	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.10362760042431793	0.09743707531050642	0.060064492594748754
TREC_Entity-12	<dbo:Person>	0	0	0	0	0	0	0	0	0	0	0	7.2664013	2.6649260437616946e-30	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.015381583658951875	0.033255545163783776	0.008744854573665056
TREC_Entity-12	<dbo:Place>	0	0	0	0	0	1019.1861353333333	0	0	0	4.882953836026612e-19	9.824612705903656e-20	9.24288	3.43906491863637e-27	0.14	16	49	801334	1	5.2457	5.2457	0.0	-	0.07772047653787512	0.11669043966951417	0.04639772412308527
TREC_Entity-12	<dbo:Website>	0	0	0	0	0	0	0	0	0	0	0	9.5857725	1.8632277032868845e-25	0.29	0	15	4036	1	6.632	6.632	0.0	-	0.14982998108924783	0.17988327329360596	0.08832144902903824
TREC_Entity-12	<dbo:Work>	0	0	0	0	0	0	0	0	0	0	0	6.8539047	1.1691238004327852e-29	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.090249854252819	0.11188040063691942	0.04633065855819382
TREC_Entity-14	<dbo:Agent>	0	0	0	0	110.22599035714289	69.887969368421	0	0	7.950320830529295e-19	1.3117166014756097e-19	4.431819960776697e-20	5.4321356	1.2482675173662228e-28	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.2281244894778611	0.1633547412310303	0.12942145278092645
TREC_Entity-14	<dbo:Artist>	0	0	0	0	0	0	0	0	0	0	0	5.2157173	1.7624572319085032e-28	0.43	10	50	77790	1	5.0226	5.0226	0.0	-	0.43297027210608835	0.3711139258486102	0.23128953904069585
TREC_Entity-14	<dbo:Award>	0	35.1877736	38.25833411111111	37.431189611111115	55.112995178571445	82.99196362500003	3.3670744887488217e-19	1.5631824627714852e-19	9.937901038161619e-20	7.495523437003485e-20	7.48824751993304e-20	14.5408	9.292514789048705e-18	0.14	2	49	4856	1	6.632	6.632	0.1111	-	0.6665275277556952	1.0000000000000002	0.3396113692293122
TREC_Entity-14	<dbo:Book>	0	0	0	0	771.5819325000001	265.57428360000006	0	0	0	0	2.4128797564228685e-19	7.5428514	3.455813600441108e-23	0.43	1	15	34615	1	6.632	6.632	0.0	-	0.3838977549046614	0.42434342397450264	0.20638316324958456
TREC_Entity-14	<dbo:Convention>	0	0	0	0	0	1327.8714180000004	0	0	0	0	0	11.352585	2.494124234028481e-24	0.43	0	11	1986	1	6.632	6.632	0.0	-	0.1971834572580157	0.3199540217700061	0.11578517462291323
TREC_Entity-14	<dbo:Event>	0	0	0	0	0	1327.8714180000004	0	0	0	0	0	5.723431	5.815657607188167e-28	0.14	4	49	72907	1	4.6861	4.6861	0.0	-	0.31323932345434	0.32777493637881155	0.1713761852250275
TREC_Entity-14	<dbo:FilmFestival>	0	0	0	0	0	0	0	0	0	0	0	5.0997868	6.291431593924275e-25	0.43	0	11	892	2	11.8777	5.9389	0.0	-	0.3292863323667194	0.27349688162957186	0.14136448497085174
TREC_Entity-14	<dbo:Historian>	0	0	0	0	0	0	0	0	0	0	0	5.318687	1.1516153250589547e-25	0.57	0	6	733	1	6.632	6.632	0.0	-	0.33004977973512645	0.3502519224843155	0.17435320140365512
TREC_Entity-14	<dbo:Magazine>	0	0	0	0	0	0	0	0	0	0	0	5.502702	1.766294581153471e-27	0.57	0	4	4953	1	6.632	6.632	0.0	-	0.3177333875806773	0.3002960174840531	0.17584885711996792
TREC_Entity-14	<dbo:Medician>	0	0	0	0	0	0	0	0	0	0	0	4.8660083	1.3451178090836044e-25	0.57	0	4	385	1	6.632	6.632	0.0	-	0	0	0.0
TREC_Entity-14	<dbo:PeriodicalLiterature>	0	0	0	0	0	0	0	0	0	0	0	5.5231743	1.2370309443501316e-28	0.43	4	15	17920	2	13.264	6.632	0.0	-	0.40339828310833065	0.40461868247916455	0.1725134788556681
TREC_Entity-14	<dbo:Person>	0	0	0	0	110.22599035714289	71.7768334054054	0	0	7.950320830529295e-19	1.3117166014756097e-19	4.431819960776697e-20	5.443578	2.0516476541425743e-28	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.29367508535313186	0.2839823910023704	0.16309492193752828
TREC_Entity-14	<dbo:Photographer>	0	0	0	0	0	0	0	0	0	0	0	4.8747206	1.0586959722726385e-25	0.57	0	10	463	1	6.632	6.632	0.0	-	0.3867204360076345	0.29982812542300613	0.20831727832674707
TREC_Entity-14	<dbo:Poet>	0	0	0	0	0	0	0	0	0	0	0	4.9466286	1.2442531314878942e-25	0.57	0	6	318	1	6.632	6.632	0.0	-	0.3521721273721234	0.3749046560261623	0.18857423728337214
TREC_Entity-14	<dbo:Scientist>	0	0	0	0	0	0	0	0	0	0	0	5.4773383	1.9848060609796367e-27	0.43	4	50	22313	1	6.632	6.632	0.0	-	0.2582011803690214	0.32199044375109437	0.13403814527389932
TREC_Entity-14	<dbo:SocietalEvent>	0	0	0	0	0	1327.8714180000004	0	0	0	0	0	6.3511796	7.616368835344182e-28	0.29	11	4	49163	2	11.3181	5.659	0.0	-	0.2810294086295041	0.32777493637881155	0.12180425931959124
TREC_Entity-14	<dbo:Work>	0	0	0	0	771.5819325000001	265.57428360000006	0	0	0	0	1.974174346164165e-19	6.2694273	1.5556190060734872e-25	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.18655142026885607	0.14266420153839346	0.0997886059038472
TREC_Entity-14	<dbo:Writer>	6	0	0	0	128.59698874999998	91.5773391724138	0	0	7.950320830529295e-19	1.3991643749073172e-19	5.714715212580476e-20	5.6508346	3.902958413739098e-26	0.43	6	50	29835	1	5.9389	5.9389	0.0	-	0.3181969670239133	0.2396841361717428	0.171255396424657
TREC_Entity-14	<dbo:WrittenWork>	0	0	0	0	771.5819325000001	265.57428360000006	0	0	0	0	2.4128797564228685e-19	6.7371435	3.9186602979060264e-24	0.29	15	15	62499	2	11.8777	5.9389	0.0	-	0.3248756515885601	0.30702521062451743	0.1238489456575691
TREC_Entity-15	<dbo:Agent>	0	0	0	162.16440299999996	385.33674133333346	750.8681633333332	0	0	2.4672735062420934e-12	2.656580346396182e-12	1.2145263383280982e-12	7.5186796	9.953362308253072e-20	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.0590869817863253	0.08704234589582026	0.03110061042431833
TREC_Entity-15	<dbo:AmericanFootballLeague>	0	0	0	0	0	0	0	0	0	0	0	4.894718	8.892526614333882e-17	0.57	0	30	90	3	13.1344	4.3781	0.0	-	0.4746852626914473	0.7124834204370941	0.16759119859597296
TREC_Entity-15	<dbo:Award>	0	0	0	0	0	0	0	0	0	0	0	7.9292026	4.560748378953071e-18	0.14	2	49	4856	1	6.632	6.632	0.0	-	0.07431481581997987	0.09699805374909892	0.04930780977166211
